1,403,1256
2,11,1243
3,-367,1252
4,793,1269
5,-1119,1225
6,1517,1250
7,-1719,1240
8,2064,1266
9,-2210,1244
10,2420,1253
11,-2481,1243
12,2570,1242
13,-2510,1253
14,2474,1252
15,-2328,1290
16,2174,1267
17,-1880,1282
18,1668,1273
19,-1301,1289
20,971,1283
21,-565,1256
22,239,1286
23,219,1249
24,-559,1261
25,972,1260
26,-1295,1289
27,1655,1240
28,-1873,1262
29,2167,1246
30,-2312,1245
31,2496,1245
32,-2517,1220
33,2587,1262
34,-2496,1264
35,2412,1254
36,-2240,1239
37,2060,1236
38,-1741,1208
39,1490,1225
40,-1114,1221
41,780,1232
42,-332,1249
43,23,1244
44,440,1230
45,-766,1263
46,1147,1211
47,-1457,1229
48,1818,1201
49,-2036,1214
50,2287,1225
51,-2362,1187
52,2527,1192
53,-2556,1213
54,2548,1222
55,-2435,1224
56,2335,1205
57,-2090,1206
58,1914,1223
59,-1585,1221
60,1330,1177
61,-929,1208
62,591,1202
63,-169,1206
64,-203,1203
65,632,1197
66,-914,1189
67,1344,1181
68,-1609,1189
69,1946,1182
70,-2096,1189
71,2365,1181
72,-2445,1172
73,2577,1165
74,-2510,1196
75,2502,1209
76,-2385,1170
77,2295,1153
78,-1980,1156
79,1771,1183
80,-1412,1149
81,1131,1178
82,-728,1143
83,376,1162
84,37,1148
85,-361,1153
86,816,1160
87,-1112,1153
88,1544,1153
89,-1765,1161
90,2056,1134
91,-2234,1110
92,2420,1161
93,-2497,1135
94,2542,1122
95,-2483,1123
96,2489,1159
97,-2324,1117
98,2154,1120
99,-1883,1145
100,1651,1148
101,-1278,1130
102,984,1137
103,-537,1125
104,185,1121
105,254,1130
106,-573,1114
107,1017,1101
108,-1330,1135
109,1650,1129
110,-1904,1115
111,2201,1121
112,-2331,1108
113,2492,1141
114,-2531,1123
115,2571,1128
116,-2473,1100
117,2415,1126
118,-2226,1114
119,2035,1090
120,-1729,1091
121,1452,1094
122,-1100,1065
123,733,1072
124,-337,1097
125,-25,1087
126,477,1100
127,-784,1117
128,1200,1106
129,-1498,1073
130,1799,1078
131,-2019,1068
132,2317,1087
133,-2414,1052
134,2493,1048
135,-2533,1057
136,2542,1053
137,-2434,1051
138,2352,1073
139,-2111,1039
140,1932,1066
141,-1562,1064
142,1256,1065
143,-895,1042
144,551,1062
145,-122,1063
146,-234,1055
147,685,1052
148,-941,1011
149,1392,1054
150,-1627,1054
151,1955,1059
152,-2149,1079
153,2371,1049
154,-2452,1024
155,2545,1053
156,-2557,1028
157,2493,1032
158,-2378,1018
159,2269,1009
160,-1997,1006
161,1760,1050
162,-1400,1015
163,1108,1027
164,-711,1041
165,346,1023
166,102,1012
167,-421,1019
168,818,1028
169,-1187,998
170,1573,1008
171,-1794,988
172,2074,1018
173,-2241,1007
174,2439,992
175,-2497,1001
176,2577,1009
177,-2528,995
178,2447,974
179,-2301,1002
180,2129,981
181,-1844,997
182,1602,980
183,-1240,986
184,905,985
185,-499,1003
186,172,972
187,288,989
188,-634,988
189,1046,979
190,-1297,946
191,1706,999
192,-1946,981
193,2190,972
194,-2313,989
195,2486,939
196,-2520,974
197,2587,971
198,-2482,968
199,2419,980
200,-2173,972
201,2007,974
202,-1688,952
203,1411,951
204,-1058,934
205,726,964
206,-278,941
207,-65,977
208,486,924
209,-794,980
210,1203,929
211,-1484,949
212,1865,939
213,-2048,942
214,2286,962
215,-2385,945
216,2532,939
217,-2511,915
218,2545,915
219,-2433,927
220,2327,914
221,-2084,933
222,1839,901
223,-1575,909
224,1260,928
225,-852,948
226,533,889
227,-109,892
228,-261,889
229,679,898
230,-988,911
231,1389,939
232,-1662,926
233,1938,894
234,-2153,911
235,2401,864
236,-2492,922
237,2545,885
238,-2514,899
239,2491,911
240,-2342,893
241,2236,849
242,-1936,894
243,1718,898
244,-1376,873
245,1090,880
246,-649,879
247,337,898
248,97,855
249,-451,866
250,852,865
251,-1179,852
252,1562,881
253,-1811,858
254,2100,879
255,-2260,882
256,2455,853
257,-2473,838
258,2554,868
